feature_temperature,feature_relative_humidity,feature_absolute_humidity,feature_hour_sin,feature_hour_cos,feature_dayofweek_sin,feature_dayofweek_cos,intermediate_sensor_co,intermediate_sensor_nmhc,intermediate_sensor_nox,intermediate_sensor_no2,intermediate_sensor_o3,target_co,target_benzene,target_nox,target_no2,split
7.8,41.3,0.4389,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1133.0,971.0,683.0,1059.0,1332.0,3.3,9.8,357.0,172.0,test
7.3,43.8,0.4505,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1054.0,818.0,777.0,966.0,1210.0,3.0,6.1,289.0,150.0,test
6.7,47.6,0.4688,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1055.0,783.0,805.0,969.0,1167.0,2.6,5.4,221.0,137.0,test
6.6,51.2,0.5007,0.0,1.0,0.9749279121818236,-0.22252093395631434,1059.0,747.0,820.0,964.0,1133.0,2.6,4.7,204.0,133.0,test
6.4,52.6,0.5074,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1063.0,769.0,807.0,993.0,1109.0,2.6,5.1,183.0,122.0,test
5.3,57.8,0.5177,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1135.0,854.0,722.0,1065.0,1218.0,2.9,6.9,222.0,130.0,test
3.4,66.7,0.5281,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1126.0,869.0,680.0,1075.0,1222.0,2.9,7.3,,,test
3.3,66.8,0.5215,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1058.0,753.0,764.0,986.0,1149.0,2.5,4.8,210.0,121.0,test
3.7,62.9,0.5059,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1040.0,688.0,846.0,920.0,1090.0,2.0,3.6,185.0,115.0,test
2.6,67.5,0.5034,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1069.0,737.0,792.0,946.0,1114.0,2.2,4.5,257.0,125.0,test
3.5,60.9,0.4857,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1042.0,771.0,795.0,941.0,1089.0,2.4,5.2,297.0,136.0,test
2.7,63.4,0.4787,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1322.0,1151.0,566.0,1286.0,1446.0,4.0,15.1,573.0,174.0,test
2.8,64.2,0.4859,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1549.0,1485.0,422.0,1638.0,1930.0,6.7,27.3,883.0,224.0,test
5.8,53.1,0.4942,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1416.0,1285.0,501.0,1390.0,1809.0,5.6,19.6,824.0,230.0,test
9.7,40.1,0.4832,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1337.0,1143.0,560.0,1236.0,1769.0,4.3,14.8,693.0,205.0,test
12.7,30.0,0.4398,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1281.0,1132.0,577.0,1206.0,1696.0,4.0,14.5,714.0,204.0,test
13.7,20.7,0.3221,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1037.0,981.0,721.0,1000.0,1086.0,2.6,10.1,388.0,139.0,test
13.7,19.9,0.3114,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1028.0,983.0,728.0,979.0,1048.0,2.2,10.1,337.0,133.0,test
14.1,18.1,0.2884,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,984.0,913.0,762.0,930.0,990.0,1.9,8.3,326.0,127.0,test
14.5,18.0,0.2956,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1010.0,940.0,759.0,960.0,1027.0,1.8,9.0,329.0,124.0,test
13.2,20.4,0.3074,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1113.0,1096.0,645.0,1092.0,1359.0,3.1,13.4,465.0,158.0,test
10.5,25.1,0.3194,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1253.0,1284.0,536.0,1285.0,1618.0,4.8,19.5,612.0,171.0,test
8.9,31.4,0.3597,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1400.0,1499.0,461.0,1527.0,1869.0,5.8,27.8,759.0,193.0,test
8.2,36.2,0.3953,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1470.0,1584.0,436.0,1641.0,2033.0,5.9,31.4,771.0,195.0,test
6.7,39.6,0.3906,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1281.0,1168.0,571.0,1195.0,1756.0,4.1,15.6,655.0,212.0,test
5.8,42.0,0.3904,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1084.0,855.0,748.0,939.0,1446.0,1.8,7.0,332.0,193.0,test
4.9,45.9,0.3999,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1097.0,892.0,719.0,979.0,1423.0,1.7,7.8,287.0,167.0,test
4.5,47.9,0.4079,0.0,1.0,0.43388373911755823,-0.900968867902419,1032.0,791.0,793.0,915.0,1278.0,1.7,5.6,242.0,156.0,test
3.9,51.6,0.4226,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1046.0,812.0,782.0,940.0,1265.0,1.5,6.0,242.0,153.0,test
3.4,54.7,0.4323,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,975.0,707.0,860.0,902.0,1107.0,1.1,3.9,192.0,128.0,test
3.3,56.1,0.4379,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,932.0,642.0,950.0,871.0,1014.0,0.9,2.8,,,test
2.0,60.8,0.4337,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,926.0,623.0,954.0,873.0,1011.0,,2.6,134.0,96.0,test
1.2,63.7,0.4327,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,932.0,645.0,916.0,882.0,1006.0,0.3,2.9,142.0,105.0,test
2.1,60.3,0.4368,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,937.0,640.0,923.0,870.0,1010.0,0.4,2.8,194.0,130.0,test
1.3,63.1,0.4322,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,996.0,724.0,861.0,938.0,1067.0,0.6,4.2,216.0,134.0,test
1.3,64.8,0.441,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1382.0,1202.0,534.0,1352.0,1630.0,3.0,16.7,728.0,275.0,test
2.1,62.2,0.4491,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1544.0,1530.0,416.0,1706.0,2030.0,5.6,29.1,975.0,309.0,test
5.1,50.8,0.4499,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1429.0,1317.0,495.0,1425.0,1916.0,4.9,20.7,947.0,322.0,test
8.5,39.7,0.4425,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1312.0,1164.0,570.0,1230.0,1761.0,3.5,15.5,790.0,333.0,test
11.5,33.0,0.4476,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1205.0,989.0,643.0,1084.0,1597.0,2.2,10.3,551.0,235.0,test
12.2,34.3,0.4864,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1322.0,1110.0,568.0,1208.0,1776.0,2.7,13.8,565.0,241.0,test
13.5,35.0,0.5396,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1301.0,1074.0,574.0,1255.0,1636.0,2.7,12.7,532.0,214.0,test
14.9,34.9,0.5869,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1280.0,1030.0,597.0,1246.0,1480.0,2.1,11.4,459.0,174.0,test
15.7,34.5,0.6111,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1256.0,986.0,612.0,1240.0,1413.0,2.0,10.2,407.0,157.0,test
14.7,37.2,0.618,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1358.0,1128.0,545.0,1344.0,1611.0,2.4,14.3,434.0,170.0,test
12.2,44.8,0.6342,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1713.0,1605.0,383.0,1870.0,2186.0,6.7,32.4,980.0,212.0,test
10.3,52.4,0.6578,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1655.0,1527.0,393.0,1758.0,2203.0,6.4,29.0,966.0,249.0,test
9.3,55.5,0.6503,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1444.0,1227.0,485.0,1414.0,1891.0,3.9,17.6,646.0,231.0,test
8.3,57.6,0.6304,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1314.0,1069.0,571.0,1271.0,1662.0,2.7,12.6,471.0,216.0,test
6.3,65.1,0.6237,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1368.0,1164.0,524.0,1350.0,1674.0,3.0,15.5,528.0,217.0,test
6.5,63.1,0.6132,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1195.0,943.0,645.0,1149.0,1462.0,2.1,9.1,378.0,203.0,test
6.0,62.7,0.589,0.0,1.0,-0.433883739117558,-0.9009688679024191,1083.0,828.0,734.0,1067.0,1273.0,1.2,6.4,235.0,161.0,test
5.1,65.4,0.5797,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1055.0,771.0,781.0,1030.0,1174.0,1.2,5.1,217.0,147.0,test
4.7,64.6,0.5568,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,973.0,672.0,887.0,954.0,1031.0,0.7,3.3,141.0,111.0,test
2.9,72.2,0.5523,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1039.0,777.0,778.0,1031.0,1082.0,0.9,5.3,,,test
5.0,63.5,0.5575,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,949.0,657.0,895.0,948.0,991.0,0.8,3.1,158.0,115.0,test
3.9,65.5,0.5367,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,920.0,601.0,974.0,920.0,925.0,0.4,2.2,87.0,80.0,test
1.8,74.5,0.5271,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,989.0,703.0,843.0,988.0,1017.0,0.7,3.9,194.0,122.0,test
1.8,73.7,0.5198,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1100.0,854.0,714.0,1075.0,1187.0,1.4,6.9,401.0,186.0,test
2.3,70.9,0.5182,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1411.0,1288.0,492.0,1472.0,1638.0,4.0,19.7,887.0,306.0,test
4.4,61.1,0.5176,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1328.0,1300.0,499.0,1405.0,1672.0,3.9,20.1,654.0,301.0,test
7.7,49.8,0.5267,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1308.0,1189.0,534.0,1325.0,1656.0,3.1,16.3,566.0,274.0,test
12.1,36.9,0.5212,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1280.0,1127.0,558.0,1277.0,1641.0,3.2,14.3,649.0,247.0,test
15.0,28.5,0.4821,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1056.0,857.0,735.0,1028.0,1117.0,1.5,7.0,309.0,169.0,test
14.5,28.3,0.4665,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1019.0,825.0,781.0,994.0,901.0,1.2,6.3,229.0,138.0,test
12.9,31.8,0.4707,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1084.0,923.0,712.0,1085.0,1046.0,1.9,8.6,312.0,149.0,test
12.1,32.3,0.4548,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,998.0,841.0,792.0,979.0,884.0,1.5,6.6,276.0,165.0,test
11.3,33.5,0.4476,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,987.0,816.0,816.0,959.0,821.0,1.4,6.1,236.0,156.0,test
11.4,32.6,0.4373,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1079.0,932.0,719.0,1018.0,1056.0,1.9,8.8,312.0,184.0,test
9.1,37.8,0.4372,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1096.0,954.0,687.0,1085.0,1139.0,2.2,9.4,345.0,197.0,test
8.1,41.0,0.4458,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1146.0,1043.0,639.0,1169.0,1248.0,3.0,11.8,386.0,204.0,test
7.7,41.9,0.4409,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1125.0,1025.0,653.0,1147.0,1200.0,2.6,11.3,356.0,207.0,test
7.1,43.9,0.4433,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1130.0,968.0,680.0,1102.0,1220.0,2.8,9.7,467.0,208.0,test
6.3,45.8,0.4408,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1017.0,805.0,807.0,958.0,1032.0,1.6,5.8,287.0,174.0,test
6.0,46.1,0.4351,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1017.0,776.0,843.0,946.0,971.0,1.3,5.3,239.0,157.0,test
5.5,49.0,0.4471,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1041.0,778.0,828.0,947.0,1011.0,1.6,5.3,266.0,166.0,test
4.9,52.0,0.4548,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1034.0,769.0,816.0,952.0,1049.0,1.5,5.1,261.0,167.0,test
4.1,54.7,0.4536,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1009.0,751.0,828.0,939.0,1053.0,1.3,4.8,223.0,154.0,test
2.1,64.2,0.4633,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1105.0,828.0,735.0,997.0,1157.0,1.6,6.4,,,test
1.5,66.2,0.4571,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1084.0,859.0,703.0,1017.0,1163.0,2.0,7.0,272.0,164.0,test
1.0,67.7,0.4523,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,989.0,731.0,815.0,936.0,1018.0,1.3,4.4,226.0,149.0,test
0.8,69.9,0.4591,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1047.0,792.0,757.0,957.0,1121.0,0.9,5.6,250.0,150.0,test
1.3,67.2,0.4598,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1091.0,868.0,705.0,1021.0,1200.0,1.4,7.3,402.0,205.0,test
2.0,63.6,0.4564,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1263.0,1074.0,614.0,1198.0,1403.0,3.1,12.7,708.0,283.0,test
4.1,52.7,0.4345,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1165.0,1024.0,646.0,1134.0,1365.0,4.1,11.3,759.0,310.0,test
7.5,39.2,0.4091,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,966.0,760.0,877.0,890.0,940.0,1.3,4.9,302.0,200.0,test
9.0,34.5,0.398,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,927.0,702.0,932.0,847.0,750.0,0.9,3.8,210.0,147.0,test
9.2,34.5,0.4025,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,909.0,678.0,960.0,838.0,652.0,1.0,3.4,180.0,128.0,test
9.3,33.8,0.3981,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,941.0,723.0,922.0,880.0,643.0,1.0,4.2,165.0,121.0,test
9.3,33.1,0.3874,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,903.0,696.0,932.0,850.0,629.0,1.1,3.7,180.0,129.0,test
9.7,30.8,0.3716,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,891.0,668.0,991.0,819.0,549.0,0.8,3.3,147.0,110.0,test
9.6,31.1,0.3718,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,904.0,674.0,968.0,824.0,578.0,1.0,3.4,177.0,126.0,test
8.6,32.8,0.3669,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,900.0,659.0,990.0,807.0,582.0,0.9,3.1,157.0,121.0,test
7.2,35.0,0.3567,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,926.0,725.0,933.0,847.0,694.0,0.9,4.3,195.0,142.0,test
6.4,36.8,0.3566,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,999.0,821.0,846.0,915.0,926.0,1.6,6.2,263.0,174.0,test
6.0,40.2,0.3773,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,994.0,774.0,854.0,917.0,915.0,1.4,5.2,239.0,168.0,test
5.5,42.6,0.3874,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1010.0,801.0,826.0,944.0,986.0,1.4,5.8,267.0,180.0,test
4.9,43.7,0.3809,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,938.0,685.0,934.0,870.0,840.0,1.1,3.5,214.0,157.0,test
4.2,43.2,0.3605,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,983.0,760.0,869.0,898.0,939.0,1.2,4.9,236.0,162.0,test
4.0,39.2,0.3228,0.0,1.0,-0.7818314824680299,0.6234898018587334,963.0,749.0,900.0,834.0,869.0,1.8,4.7,251.0,173.0,test
3.7,40.1,0.323,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,962.0,756.0,902.0,843.0,908.0,1.4,4.9,255.0,176.0,test
3.1,47.1,0.3638,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,980.0,761.0,854.0,876.0,1051.0,1.4,5.0,235.0,172.0,test
2.6,48.8,0.3658,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,914.0,644.0,972.0,832.0,922.0,0.9,2.9,,,test
0.8,53.8,0.3542,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,898.0,624.0,987.0,825.0,871.0,,2.6,129.0,108.0,test
1.2,51.9,0.3515,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,854.0,572.0,1070.0,788.0,793.0,0.8,1.8,95.0,88.0,test
1.0,52.2,0.3489,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,838.0,531.0,1146.0,774.0,753.0,0.7,1.3,95.0,85.0,test
0.6,53.3,0.3467,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,831.0,543.0,1132.0,787.0,737.0,0.7,1.5,100.0,88.0,test
0.8,52.8,0.3468,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,833.0,526.0,1169.0,771.0,722.0,0.6,1.3,110.0,94.0,test
0.3,53.7,0.3424,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,870.0,582.0,1091.0,791.0,737.0,0.8,2.0,149.0,115.0,test
4.1,42.9,0.3551,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,984.0,727.0,891.0,908.0,913.0,1.3,4.3,197.0,137.0,test
8.0,33.3,0.3591,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1065.0,844.0,780.0,979.0,1117.0,2.0,6.7,351.0,212.0,test
10.7,25.2,0.3242,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,968.0,743.0,886.0,840.0,774.0,1.7,4.6,249.0,173.0,test
11.1,23.5,0.3105,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,911.0,683.0,981.0,790.0,558.0,1.2,3.5,188.0,135.0,test
10.6,26.0,0.332,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,868.0,590.0,1081.0,753.0,420.0,1.0,2.1,127.0,100.0,test
10.3,27.7,0.3481,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,868.0,576.0,1128.0,755.0,363.0,0.8,1.9,96.0,78.0,test
10.2,28.3,0.3516,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,904.0,633.0,1040.0,789.0,410.0,1.0,2.7,138.0,100.0,test
9.2,29.9,0.3479,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,944.0,693.0,928.0,832.0,568.0,1.4,3.7,217.0,150.0,test
6.9,36.4,0.3635,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,925.0,649.0,1003.0,819.0,570.0,1.1,2.9,186.0,142.0,test
6.0,38.0,0.3584,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,985.0,736.0,891.0,875.0,774.0,1.6,4.5,227.0,165.0,test
5.8,36.4,0.3385,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1002.0,780.0,855.0,892.0,857.0,1.8,5.3,252.0,179.0,test
5.8,35.4,0.3286,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,938.0,692.0,937.0,805.0,737.0,1.4,3.7,193.0,149.0,test
5.4,36.6,0.3304,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,896.0,627.0,1033.0,782.0,610.0,1.1,2.6,158.0,126.0,test
5.1,37.9,0.3358,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,907.0,614.0,1052.0,782.0,627.0,1.0,2.4,150.0,120.0,test
4.8,38.0,0.33,0.0,1.0,0.0,1.0,902.0,613.0,1049.0,777.0,566.0,1.1,2.4,130.0,110.0,test
4.5,38.1,0.3249,0.25881904510252074,0.9659258262890683,0.0,1.0,885.0,582.0,1072.0,760.0,517.0,1.0,2.0,104.0,92.0,test
4.3,38.1,0.3207,0.49999999999999994,0.8660254037844387,0.0,1.0,863.0,545.0,1119.0,749.0,484.0,0.8,1.5,86.0,78.0,test
3.9,39.9,0.325,0.7071067811865475,0.7071067811865476,0.0,1.0,861.0,518.0,1141.0,738.0,482.0,0.6,1.2,,,test
3.8,41.0,0.3327,0.8660254037844386,0.5000000000000001,0.0,1.0,852.0,482.0,1187.0,726.0,496.0,0.6,0.8,67.0,65.0,test
3.3,44.6,0.3499,0.9659258262890683,0.25881904510252074,0.0,1.0,879.0,495.0,1147.0,753.0,623.0,0.6,1.0,75.0,73.0,test
3.6,44.5,0.3574,1.0,6.123233995736766e-17,0.0,1.0,900.0,525.0,1090.0,780.0,696.0,0.6,1.3,97.0,85.0,test
3.4,47.0,0.3713,0.9659258262890683,-0.25881904510252063,0.0,1.0,963.0,615.0,980.0,837.0,916.0,0.8,2.4,177.0,133.0,test
2.9,49.5,0.3775,0.8660254037844387,-0.4999999999999998,0.0,1.0,1183.0,929.0,675.0,1037.0,1309.0,2.3,8.7,433.0,246.0,test
5.6,40.5,0.3704,0.7071067811865476,-0.7071067811865475,0.0,1.0,1161.0,996.0,639.0,1067.0,1396.0,2.8,10.5,471.0,281.0,test
7.5,33.8,0.352,0.49999999999999994,-0.8660254037844387,0.0,1.0,1102.0,896.0,720.0,969.0,1226.0,2.1,7.9,346.0,222.0,test
10.8,25.2,0.3251,0.258819045102521,-0.9659258262890682,0.0,1.0,1029.0,835.0,771.0,897.0,1002.0,1.7,6.5,262.0,182.0,test
12.9,20.6,0.3045,1.2246467991473532e-16,-1.0,0.0,1.0,973.0,797.0,845.0,845.0,769.0,1.4,5.7,221.0,154.0,test
12.2,21.4,0.3033,-0.2588190451025208,-0.9659258262890683,0.0,1.0,981.0,820.0,807.0,876.0,784.0,1.6,6.2,265.0,168.0,test
12.0,21.9,0.3069,-0.4999999999999997,-0.8660254037844388,0.0,1.0,960.0,784.0,842.0,868.0,643.0,1.4,5.4,219.0,149.0,test
12.2,24.0,0.3392,-0.7071067811865471,-0.7071067811865479,0.0,1.0,973.0,761.0,862.0,865.0,682.0,1.3,4.9,235.0,156.0,test
12.0,24.3,0.3393,-0.8660254037844384,-0.5000000000000004,0.0,1.0,968.0,765.0,843.0,863.0,692.0,1.4,5.0,227.0,156.0,test
10.5,27.8,0.3525,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1022.0,854.0,771.0,941.0,926.0,1.7,6.9,285.0,187.0,test
8.7,33.9,0.3832,-1.0,-1.8369701987210297e-16,0.0,1.0,1067.0,879.0,740.0,989.0,996.0,1.9,7.5,291.0,194.0,test
7.8,37.6,0.4004,-0.9659258262890684,0.2588190451025203,0.0,1.0,1101.0,908.0,707.0,1025.0,1095.0,2.3,8.2,295.0,204.0,test
7.2,39.4,0.4032,-0.8660254037844386,0.5000000000000001,0.0,1.0,1081.0,885.0,720.0,1017.0,1058.0,2.0,7.7,243.0,174.0,test
7.1,39.6,0.4019,-0.7071067811865477,0.7071067811865474,0.0,1.0,988.0,738.0,843.0,906.0,893.0,1.6,4.5,209.0,154.0,test
7.1,39.6,0.4001,-0.5000000000000004,0.8660254037844384,0.0,1.0,932.0,630.0,980.0,842.0,681.0,1.0,2.7,147.0,117.0,test
7.2,39.3,0.4004,-0.25881904510252157,0.9659258262890681,0.0,1.0,923.0,602.0,1028.0,831.0,599.0,0.9,2.3,117.0,98.0,test
6.9,39.6,0.3966,0.0,1.0,0.7818314824680298,0.6234898018587336,915.0,589.0,1045.0,813.0,550.0,0.9,2.1,105.0,90.0,test
7.0,39.8,0.4006,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,879.0,534.0,1129.0,785.0,470.0,0.9,1.4,84.0,74.0,test
7.1,40.5,0.409,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,852.0,479.0,1275.0,761.0,375.0,0.5,0.8,51.0,49.0,test
6.9,40.9,0.4091,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,844.0,453.0,1378.0,748.0,337.0,0.4,0.6,,,test
6.0,42.9,0.404,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,878.0,496.0,1182.0,782.0,451.0,0.5,1.0,54.0,54.0,test
6.4,42.7,0.4126,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,910.0,524.0,1102.0,802.0,600.0,0.6,1.3,74.0,69.0,test
6.1,43.6,0.4129,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,918.0,551.0,1062.0,817.0,712.0,0.6,1.6,114.0,92.0,test
5.9,45.1,0.4211,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,991.0,653.0,944.0,885.0,931.0,1.0,3.0,228.0,146.0,test
6.0,46.4,0.4367,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1223.0,979.0,658.0,1120.0,1332.0,2.1,10.0,455.0,224.0,test
6.6,43.7,0.4273,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1277.0,1153.0,543.0,1268.0,1520.0,2.9,15.1,493.0,253.0,test
