target_cooler_condition,target_valve_condition,target_internal_pump_leakage,target_hydraulic_accumulator,ID_stable_flag,feature_ps1_mean,feature_ps1_std,feature_ps1_min,feature_ps1_max,feature_ps2_mean,feature_ps2_std,feature_ps2_min,feature_ps2_max,feature_fs1_mean,feature_fs1_std,feature_fs1_min,feature_fs1_max,feature_ts1_mean,feature_ts1_std,feature_ts1_min,feature_ts1_max,feature_vs1_mean,feature_vs1_std,feature_vs1_min,feature_vs1_max,feature_eps1_mean,feature_eps1_std,feature_eps1_min,feature_eps1_max,intermediate_ps3_mean,intermediate_ps3_std,intermediate_ps3_min,intermediate_ps3_max,intermediate_ps4_mean,intermediate_ps4_std,intermediate_ps4_min,intermediate_ps4_max,intermediate_ps5_mean,intermediate_ps5_std,intermediate_ps5_min,intermediate_ps5_max,intermediate_ps6_mean,intermediate_ps6_std,intermediate_ps6_min,intermediate_ps6_max,intermediate_fs2_mean,intermediate_fs2_std,intermediate_fs2_min,intermediate_fs2_max,intermediate_ts2_mean,intermediate_ts2_std,intermediate_ts2_min,intermediate_ts2_max,intermediate_ts3_mean,intermediate_ts3_std,intermediate_ts3_min,intermediate_ts3_max,intermediate_ts4_mean,intermediate_ts4_std,intermediate_ts4_min,intermediate_ts4_max,intermediate_ce_mean,intermediate_ce_std,intermediate_ce_min,intermediate_ce_max,intermediate_cp_mean,intermediate_cp_std,intermediate_cp_min,intermediate_cp_max,intermediate_se_mean,intermediate_se_std,intermediate_se_min,intermediate_se_max,ID_cycle
100,100,0,90,1,164.36514,18.376472,146.27,191.73,87.50972,58.579144,0.0,167.32,5.4729123,3.829871,0.0,19.2,35.371834,0.12773897,35.16,35.586,0.5570333,0.023384448,0.513,0.59,2583.8254,243.76001,2342.0,2947.8,2.3585136,0.14052108,2.102,4.0,0.123851836,0.09289942,0.0,0.28,9.947587,0.019729817,9.907,9.992,9.828145,0.020540068,9.781,9.877,10.176222,0.012347616,10.147,10.216,41.2444,0.05213765,41.141,41.332,38.415367,0.066242896,38.332,38.531,30.5848,0.040441267,30.535,30.66,46.604534,0.35261112,45.851,47.065,2.1484666,0.022575384,2.105,2.187,69.35715,2.9275491,59.729,77.205,1589
100,100,0,90,1,164.37184,18.373484,146.2,191.77,87.52703,58.585297,0.0,167.43,5.463915,3.8421762,0.0,19.319,35.365036,0.11470057,35.156,35.594,0.5623666,0.02819277,0.52,0.616,2583.4307,244.43019,2341.6,2949.6,2.356576,0.14554036,2.141,4.102,0.070865616,0.09916293,0.0,0.289,9.94614,0.020226631,9.901,10.001,9.82631,0.020783395,9.781,9.878,10.175352,0.012818098,10.14,10.219,41.230797,0.046973597,41.129,41.297,38.404507,0.06132886,38.336,38.531,30.625,0.03203966,30.539,30.656,46.2839,0.20518097,45.949,46.625,2.1327333,0.014396603,2.11,2.162,69.39205,2.9867654,59.577,77.275,1590
100,100,0,90,1,164.35884,18.383085,146.18,191.73,87.52402,58.56439,0.0,167.48,5.502512,3.8491325,0.0,19.465,35.36364,0.11644363,35.172,35.586,0.5628666,0.033412308,0.516,0.654,2581.645,244.77061,2338.8,2947.8,2.3566082,0.14291342,2.133,4.023,0.0014759994,0.0081635285,0.0,0.082,9.94467,0.01968126,9.903,9.991,9.824706,0.02023569,9.781,9.873,10.172936,0.011980539,10.143,10.206,41.222866,0.04370799,41.125,41.285,38.402702,0.058109447,38.332,38.523,30.565634,0.023045612,30.539,30.652,46.639065,0.15409902,46.424,47.041,2.1471334,0.013850957,2.127,2.174,69.40885,2.916321,59.674,77.201,1591
100,100,0,90,1,164.344,18.378223,146.23,191.76,87.4732,58.60172,0.0,167.28,5.470406,3.8234096,0.0,19.071,35.360435,0.11926021,35.156,35.516,0.55923337,0.021018535,0.524,0.603,2581.3843,243.9772,2339.8,2947.4,2.3573604,0.14539167,2.109,4.055,0.13450176,0.040699624,0.067,0.291,9.947755,0.019821966,9.905,9.991,9.827736,0.020205516,9.783,9.872,10.173661,0.012814196,10.136,10.21,41.202137,0.041633245,41.098,41.262,38.3993,0.058070514,38.324,38.52,30.6345,0.029334562,30.551,30.66,46.230396,0.27249652,45.887,46.863,2.129067,0.019507155,2.105,2.166,69.354965,2.9601145,59.542,77.259,1592
100,100,0,90,1,164.35538,18.37302,146.24,191.78,87.48445,58.612034,0.0,167.27,5.505092,3.8498056,0.0,18.896,35.356567,0.10760296,35.168,35.547,0.55943334,0.029475054,0.512,0.621,2582.0657,244.51395,2339.8,2947.6,2.3550258,0.14225426,2.109,4.023,0.067345746,0.12831552,0.0,0.6,9.950103,0.020056155,9.908,9.996,9.82999,0.020449614,9.786,9.878,10.175478,0.01259672,10.139,10.227,41.184937,0.050387286,41.055,41.242,38.398235,0.058109306,38.332,38.523,30.586504,0.04416689,30.535,30.66,46.507133,0.171266,46.189,46.817,2.1420667,0.010926813,2.128,2.165,69.37055,2.9747748,59.327,77.212,1593
100,100,0,90,1,164.38472,18.364431,146.33,191.79,87.49475,58.61449,0.0,167.25,5.4663553,3.8211904,0.0,18.946,35.34573,0.11357667,35.168,35.516,0.5607666,0.02644325,0.518,0.618,2581.3887,244.07922,2340.8,2947.2,2.3526995,0.13848804,2.133,3.969,0.10701571,0.08542881,0.0,0.246,9.946165,0.0196607,9.905,9.988,9.827601,0.020126618,9.783,9.873,10.174979,0.011879252,10.146,10.214,41.18206,0.053006083,41.059,41.25,38.39973,0.053315695,38.336,38.523,30.58924,0.04207822,30.547,30.66,46.44867,0.2454193,45.887,47.075,2.1399665,0.012523285,2.111,2.18,69.400375,2.9877505,59.601,77.34,1594
100,100,0,90,1,164.3548,18.381279,146.24,191.79,87.51281,58.567905,0.0,167.46,5.49631,3.8409054,0.0,19.401,35.348003,0.11631214,35.16,35.516,0.5526667,0.016555628,0.522,0.587,2581.356,244.22688,2339.8,2947.4,2.364253,0.14888702,2.117,4.242,0.0,0.0,0.0,0.0,9.943416,0.019477395,9.903,9.983,9.823241,0.020275889,9.777,9.865,10.174897,0.011733545,10.146,10.209,41.169968,0.046824034,41.059,41.234,38.3974,0.053501055,38.336,38.523,30.555468,0.00727419,30.527,30.566,46.686165,0.1820723,46.378,47.17,2.1497664,0.015219919,2.126,2.187,69.278534,2.9072626,59.625,77.104,1595
100,100,0,90,1,164.36258,18.385635,146.24,191.86,87.49884,58.589706,0.0,167.35,5.465739,3.8365233,0.0,19.4,35.343502,0.11122225,35.148,35.508,0.5607334,0.023744378,0.524,0.61,2581.2925,244.50847,2339.8,2946.6,2.3540823,0.14144683,2.086,4.039,0.0,0.0,0.0,0.0,9.951871,0.019677276,9.915,9.998,9.83247,0.019949088,9.788,9.877,10.178012,0.012980114,10.149,10.217,41.162468,0.049878765,41.055,41.223,38.384377,0.05269227,38.324,38.52,30.568996,0.0094162375,30.539,30.586,46.55167,0.18227336,46.295,46.969,2.1433666,0.014716161,2.123,2.175,69.30449,2.9058855,59.574,77.082,1596
100,100,0,90,1,164.35828,18.384426,146.21,191.82,87.49349,58.58632,0.0,167.36,5.500709,3.8447495,0.0,19.226,35.353733,0.11205764,35.156,35.531,0.56503326,0.02005573,0.534,0.601,2582.071,244.41534,2340.8,2948.6,2.3490613,0.14314468,2.086,3.969,0.0,0.0,0.0,0.0,9.950884,0.019641692,9.907,9.991,9.830567,0.020022439,9.788,9.875,10.176571,0.012683833,10.145,10.211,41.140068,0.039462928,41.055,41.207,38.38943,0.056553546,38.316,38.512,30.566397,0.0079142265,30.551,30.586,46.576294,0.18518944,46.34,47.006,2.1443,0.014294866,2.127,2.176,69.35913,2.9803557,59.467,77.295,1597
100,100,0,90,1,164.37312,18.369957,146.22,191.69,87.487045,58.628593,0.0,167.4,5.4749384,3.8223414,0.0,19.101,35.345333,0.11602236,35.148,35.52,0.56486666,0.026077742,0.526,0.612,2584.2563,244.32106,2342.0,2955.0,2.3590946,0.14327523,2.133,4.0,0.0,0.0,0.0,0.0,9.958905,0.020224784,9.913,10.005,9.838993,0.0203691,9.786,9.882,10.186763,0.012758602,10.156,10.237,41.1316,0.035061523,41.055,41.191,38.394505,0.060835328,38.324,38.531,30.568495,0.020689046,30.547,30.668,46.590065,0.17639428,46.119,47.018,2.1456335,0.015236962,2.127,2.185,69.29229,2.959776,59.335,77.105,1598
100,100,0,90,1,164.37851,18.363426,146.27,191.68,87.5241,58.605648,0.0,167.48,5.472862,3.829913,0.0,19.283,35.353336,0.119051,35.16,35.52,0.56546664,0.033290368,0.522,0.631,2588.347,244.03896,2347.8,2957.0,2.346679,0.1402875,2.078,4.055,0.22716072,0.20779799,0.0,0.769,9.961174,0.019898675,9.919,10.004,9.840381,0.019926392,9.795,9.886,10.187288,0.01116603,10.158,10.224,41.153633,0.046119153,41.059,41.223,38.382305,0.052640446,38.324,38.512,30.489494,0.00774073,30.469,30.5,47.002003,0.15726842,46.799,47.362,2.1666667,0.0134519655,2.148,2.197,69.189064,2.941285,59.432,77.048,1599
100,100,0,90,1,164.37164,18.373985,146.3,191.67,87.517365,58.596153,0.0,167.27,5.4990854,3.8434932,0.0,19.388,35.338173,0.117946126,35.148,35.504,0.56663334,0.02869667,0.525,0.631,2585.7551,245.14848,2344.8,2955.0,2.3462427,0.13545254,2.102,3.969,9.143164,0.03220371,9.065,9.277,9.950268,0.019835293,9.911,9.995,9.830043,0.020334011,9.785,9.875,10.180542,0.011984558,10.154,10.218,41.167362,0.0495929,41.055,41.234,38.375732,0.046288785,38.324,38.508,30.573,0.009722742,30.555,30.59,46.546604,0.16358747,46.309,46.9,2.1421664,0.012989948,2.127,2.175,69.254524,2.9519558,59.481,77.126,1600
100,100,0,90,1,164.34477,18.386765,146.13,191.73,87.48531,58.585434,0.0,167.31,5.4652967,3.8244188,0.0,19.291,35.355267,0.115578525,35.172,35.516,0.55026656,0.021461487,0.513,0.59,2584.2751,244.64381,2342.0,2951.8,2.3392003,0.14479297,2.078,4.039,1.3976289,2.6221232,0.025,9.448,9.947591,0.020021586,9.905,9.998,9.827753,0.02050058,9.783,9.873,10.17576,0.012364836,10.145,10.217,41.154964,0.04571434,41.055,41.23,38.386475,0.054392252,38.332,38.508,30.569162,0.0069999867,30.555,30.578,46.540634,0.16028322,46.342,46.935,2.1420667,0.015294738,2.122,2.18,69.29477,3.0062985,59.282,77.276,1601
100,100,0,90,1,164.3547,18.37591,146.23,191.79,87.53693,58.560787,0.0,167.27,5.4845047,3.8253348,0.0,19.366,35.341007,0.114714354,35.168,35.508,0.5563333,0.022537865,0.516,0.604,2584.3652,244.34706,2341.8,2951.6,2.3500159,0.14068866,2.086,3.891,0.6462013,0.37532344,0.0,2.166,9.954626,0.019791367,9.91,9.996,9.834141,0.020215247,9.787,9.878,10.182901,0.0123147005,10.15,10.227,41.156063,0.042644035,41.059,41.23,38.372433,0.048642572,38.324,38.492,30.5691,0.011343974,30.547,30.59,46.53663,0.18183605,46.295,46.849,2.1431003,0.01458389,2.122,2.179,69.319336,2.9824817,59.488,77.365,1602
100,100,0,90,1,164.3619,18.354477,146.27,191.73,87.47924,58.6173,0.0,167.34,5.4917817,3.8305867,0.0,18.975,35.34857,0.116075695,35.168,35.504,0.5572333,0.020259457,0.522,0.593,2584.5286,244.13097,2344.0,2949.6,2.3433962,0.14036213,2.117,3.945,0.14862461,0.11962841,0.0,0.392,9.9515705,0.019829728,9.912,9.994,9.832289,0.020023959,9.787,9.873,10.179729,0.012225233,10.147,10.221,41.168697,0.043524366,41.07,41.23,38.381863,0.051770825,38.324,38.512,30.565264,0.008061706,30.551,30.586,46.554707,0.1441202,46.317,46.886,2.1417668,0.012909121,2.124,2.168,69.2236,2.9146338,59.63,76.914,1603
100,100,0,90,1,164.3675,18.367117,146.29,191.79,87.48568,58.6092,0.0,167.45,5.4805937,3.8198807,0.0,18.933,35.335003,0.11195134,35.16,35.516,0.55896664,0.024135014,0.519,0.596,2585.2827,244.31071,2344.8,2951.6,2.353994,0.14681026,2.086,4.078,0.7695664,0.19577925,0.455,1.529,9.951604,0.01991714,9.91,10.002,9.832297,0.02053022,9.788,9.882,10.18422,0.012586768,10.149,10.222,41.164196,0.046084307,41.059,41.23,38.387035,0.054700483,38.324,38.508,30.649864,0.026406553,30.547,30.672,46.07544,0.21531624,45.779,46.532,2.1216667,0.016011111,2.103,2.16,69.25152,2.948649,59.363,76.966,1604
100,100,0,90,1,164.36395,18.362822,146.33,191.86,87.4695,58.61786,0.0,167.15,5.507627,3.8541124,0.0,18.975,35.340836,0.11843663,35.168,35.508,0.54823333,0.027060034,0.505,0.59,2584.9058,244.46536,2342.0,2953.4,2.3479228,0.13845876,2.055,4.023,0.05677206,0.07354955,0.0,0.458,9.959324,0.02007102,9.917,10.005,9.839242,0.02005706,9.797,9.882,10.193625,0.012890885,10.166,10.241,41.14247,0.048726693,41.043,41.219,38.368565,0.038399864,38.316,38.445,30.566034,0.009600036,30.539,30.586,46.54507,0.106039435,46.374,46.71,2.142333,0.010225239,2.127,2.161,69.27169,2.9640193,59.482,77.198,1605
100,100,0,90,1,164.38223,18.364532,146.3,191.7,87.48574,58.628494,0.0,167.26,5.510428,3.8612068,0.0,19.093,35.34367,0.111296125,35.172,35.531,0.55619997,0.03243496,0.509,0.61,2587.2197,244.14122,2346.0,2953.8,2.349727,0.14696343,2.062,4.187,0.16234735,0.19752342,0.0,0.595,9.962544,0.020153265,9.92,10.005,9.840157,0.020167517,9.795,9.883,10.195562,0.011682144,10.165,10.239,41.14323,0.052306626,41.039,41.23,38.372734,0.04890446,38.324,38.508,30.570063,0.00824982,30.551,30.586,46.517605,0.14652386,46.345,46.959,2.1444333,0.012068363,2.128,2.178,69.23527,2.963136,59.589,77.227,1606
100,100,0,90,1,164.41185,18.36508,146.23,191.79,87.560074,58.575516,0.0,167.31,5.4971337,3.8407335,0.0,19.541,35.342503,0.1115309,35.168,35.531,0.5573666,0.034503605,0.506,0.619,2588.3813,244.12225,2344.0,2959.0,2.3552713,0.14395425,2.117,4.07,0.0009813337,0.0041679298,0.0,0.04,9.962507,0.020542586,9.913,10.009,9.8414,0.020422459,9.797,9.894,10.201904,0.012234072,10.173,10.234,41.14884,0.048505355,41.055,41.211,38.382202,0.05331248,38.32,38.52,30.563469,0.01517152,30.496,30.586,46.56633,0.14246023,46.403,46.981,2.1484332,0.013283258,2.13,2.189,69.26992,2.930265,59.633,76.983,1607
100,100,0,90,1,164.38896,18.367998,146.27,191.73,87.48407,58.62176,0.0,167.32,5.466986,3.827762,0.0,19.113,35.34183,0.11594458,35.156,35.52,0.5749999,0.039290376,0.516,0.646,2590.1794,244.37454,2346.0,2955.0,2.3457541,0.14185975,2.078,3.93,0.053761423,0.073774956,0.0,0.451,9.962639,0.019957216,9.92,10.009,9.842134,0.019967526,9.8,9.887,10.201452,0.012206607,10.172,10.243,41.138237,0.035078257,41.047,41.184,38.383266,0.051144086,38.32,38.523,30.560272,0.0074871317,30.547,30.574,46.607796,0.1538706,46.387,47.006,2.1508331,0.013468687,2.134,2.181,69.23703,2.8896031,59.563,76.951,1608
100,100,0,90,1,164.38676,18.372963,146.3,191.68,87.50909,58.59744,0.0,167.36,5.491948,3.8353357,0.0,19.353,35.348503,0.108757585,35.172,35.52,0.55976665,0.031615067,0.516,0.614,2589.036,244.35107,2346.0,2955.0,2.351566,0.1455596,2.047,3.984,0.050549656,0.12790526,0.0,0.524,9.965622,0.019989394,9.925,10.014,9.845764,0.019816311,9.806,9.889,10.205099,0.010854454,10.174,10.237,41.11961,0.036454044,41.02,41.176,38.383965,0.04870669,38.336,38.531,30.533897,0.03760703,30.469,30.578,46.794502,0.2732782,46.449,47.28,2.1583333,0.01729227,2.138,2.197,69.24855,2.964242,59.419,77.172,1609
100,100,0,90,1,164.40665,18.376177,146.24,191.73,87.52581,58.60499,0.0,167.34,5.467469,3.837148,0.0,19.429,35.343735,0.111312196,35.168,35.527,0.5602333,0.035775855,0.507,0.613,2589.3096,243.979,2344.0,2957.8,2.3560982,0.14228533,2.109,4.109,0.46728802,0.35448757,0.0,1.13,9.963813,0.02014337,9.924,10.014,9.8443,0.020157672,9.8,9.889,10.205504,0.012952294,10.176,10.254,41.12077,0.03413733,41.055,41.18,38.365166,0.046471514,38.32,38.5,30.559801,0.008320033,30.535,30.578,46.566837,0.16022389,46.342,47.038,2.1486003,0.014621007,2.131,2.198,69.21577,2.9496348,59.379,77.104,1610
100,100,0,90,1,164.37741,18.379564,146.31,191.78,87.47853,58.614414,0.0,167.36,5.4876914,3.8273456,0.0,19.164,35.337936,0.112760134,35.168,35.516,0.55896664,0.03383734,0.516,0.618,2590.0574,243.89969,2348.4,2961.0,2.3488677,0.14078768,2.102,3.961,0.019178327,0.08121851,0.0,0.57,9.964955,0.02004495,9.927,10.007,9.84487,0.019950777,9.801,9.887,10.207587,0.01253664,10.179,10.244,41.114574,0.0373737,41.043,41.168,38.362633,0.037069783,38.32,38.445,30.556435,0.026571302,30.469,30.586,46.576767,0.25608212,46.304,47.316,2.1473665,0.01588602,2.129,2.188,69.2143,2.9649005,59.5,77.138,1611
100,100,0,90,1,164.39075,18.362356,146.26,191.77,87.524284,58.59282,0.0,167.4,5.474872,3.8308733,0.0,19.398,35.345234,0.1117895,35.16,35.547,0.5655666,0.03400459,0.516,0.622,2589.0786,244.80086,2346.0,2957.0,2.3355572,0.1431874,2.086,4.0,0.4604167,0.40521452,0.0,1.284,9.963364,0.020047292,9.922,10.007,9.843386,0.019925283,9.799,9.888,10.208249,0.013396305,10.179,10.247,41.119804,0.033909958,41.047,41.168,38.366436,0.04084543,38.32,38.453,30.564264,0.0084491465,30.551,30.578,46.521603,0.1176501,46.354,46.795,2.1456335,0.011674719,2.125,2.173,69.25163,2.9138703,59.674,77.006,1612
100,100,0,90,1,164.38647,18.373037,146.32,191.73,87.50131,58.608093,0.0,167.35,5.4708457,3.82431,0.0,19.074,35.350204,0.1096182,35.172,35.535,0.5659999,0.027741663,0.526,0.614,2589.6138,245.022,2344.0,2957.0,2.3444912,0.13700715,2.133,3.914,0.0,0.0,0.0,0.0,9.959116,0.019776544,9.918,10.002,9.839551,0.01989241,9.795,9.883,10.207822,0.012088553,10.182,10.254,41.1239,0.03371056,41.047,41.176,38.361263,0.03637757,38.324,38.445,30.560734,0.010089145,30.539,30.59,46.553143,0.12176907,46.365,46.857,2.1466994,0.010182163,2.128,2.172,69.26803,3.001075,59.392,77.216,1613
100,100,0,90,1,164.3893,18.375656,146.21,191.71,87.53179,58.58591,0.0,167.27,5.463256,3.8434045,0.0,19.372,35.346535,0.10362518,35.176,35.527,0.5596,0.031797905,0.509,0.612,2589.1226,243.4803,2346.0,2954.4,2.3541634,0.14432873,2.156,4.094,0.56447124,0.42381427,0.277,4.215,9.969376,0.020237403,9.927,10.017,9.848097,0.01984323,9.807,9.889,10.213349,0.013439273,10.181,10.258,41.119305,0.039302275,41.012,41.164,38.3656,0.035552084,38.32,38.441,30.562199,0.011466724,30.527,30.578,46.50967,0.16413237,46.031,46.746,2.1461,0.010609275,2.122,2.169,69.131454,2.952423,59.249,76.965,1614
100,100,0,90,1,164.40015,18.367832,146.32,191.73,87.51249,58.606327,0.0,167.33,5.4918013,3.8347147,0.0,19.401,35.34237,0.11229597,35.16,35.535,0.56520003,0.03338603,0.513,0.627,2592.3064,244.35268,2350.4,2959.4,2.344351,0.13729277,2.078,3.875,0.20487586,0.08544859,0.094,0.407,9.9644985,0.020428384,9.919,10.009,9.84337,0.020250369,9.799,9.89,10.211257,0.013059441,10.178,10.261,41.124138,0.038753234,41.047,41.168,38.369766,0.047619406,38.324,38.52,30.5687,0.010810836,30.547,30.59,46.528526,0.15299648,46.247,46.809,2.1474664,0.011098738,2.134,2.176,69.2004,2.979665,59.428,77.127,1615
100,100,0,90,1,164.40388,18.374317,146.31,191.88,87.5442,58.57088,0.0,167.41,5.4793496,3.834751,0.0,19.403,35.338234,0.111797236,35.168,35.516,0.5600334,0.033272088,0.513,0.622,2589.951,246.96567,2345.0,2965.2,2.3444638,0.1414053,2.086,4.016,0.3830944,0.19295081,0.161,0.959,9.967074,0.020565132,9.92,10.014,9.845647,0.020160954,9.802,9.893,10.21039,0.012887641,10.181,10.264,41.140392,0.04155124,41.055,41.207,38.36526,0.03183244,38.332,38.445,30.545057,0.038183462,30.48,30.59,46.7159,0.23040952,46.34,47.094,2.1526997,0.014012265,2.126,2.177,69.27561,2.9196968,59.683,77.164,1616
100,100,0,90,1,164.3797,18.369839,146.26,191.75,87.48609,58.589375,0.0,167.51,5.4892764,3.8272355,0.0,18.993,35.33393,0.113464296,35.148,35.527,0.5688333,0.03367499,0.521,0.641,2590.5261,244.42258,2350.0,2961.0,2.3498685,0.14607349,2.078,3.961,1.1425126,0.5822404,0.519,3.384,9.969622,0.02060593,9.928,10.012,9.849043,0.020194093,9.801,9.892,10.212253,0.011896638,10.182,10.253,41.131065,0.037644748,41.043,41.184,38.358166,0.037423924,38.32,38.453,30.496931,0.026672084,30.457,30.562,46.908333,0.16314568,46.462,47.198,2.1644669,0.010002437,2.143,2.192,69.263535,2.957117,59.263,76.997,1617
100,100,0,90,1,164.3803,18.374693,146.2,191.81,87.48845,58.595695,0.0,167.16,5.479516,3.827097,0.0,19.171,35.3204,0.11557105,35.148,35.508,0.55763334,0.03237847,0.513,0.617,2591.7969,243.41324,2350.4,2959.2,2.3435216,0.1416177,2.109,3.945,1.1361684,0.77950555,0.388,5.499,9.967087,0.020395972,9.925,10.014,9.845576,0.019998303,9.802,9.889,10.206959,0.013652502,10.176,10.252,41.120304,0.039871257,41.047,41.184,38.369873,0.03431495,38.324,38.445,30.562433,0.009857735,30.535,30.59,46.53936,0.1785406,46.34,47.247,2.1467667,0.0121756075,2.127,2.184,69.2617,2.9422889,59.438,77.132,1618
100,100,0,90,1,164.40694,18.353977,146.31,191.75,87.51948,58.61104,0.0,167.32,5.484112,3.8331802,0.0,19.382,35.3288,0.1169508,35.16,35.52,0.5567666,0.025674485,0.516,0.603,2584.147,244.94899,2341.6,2951.4,2.3435025,0.13678938,2.086,3.875,10.187261,0.021647587,10.13,10.242,9.956985,0.019825565,9.913,10.0,9.835712,0.0202003,9.79,9.878,10.197141,0.013250408,10.163,10.243,41.121334,0.033313967,41.047,41.164,38.354404,0.033991557,38.316,38.437,30.539562,0.03939272,30.457,30.586,46.60217,0.21010476,46.34,47.127,2.1440337,0.011022669,2.126,2.165,69.35269,2.995213,59.493,77.341,1619
100,100,0,90,1,164.41016,18.368702,146.34,191.79,87.509514,58.608517,0.0,167.13,5.4836535,3.8292925,0.0,19.195,35.32623,0.10596564,35.16,35.516,0.55899996,0.027801681,0.518,0.613,2587.008,245.84056,2342.0,2957.2,2.3464963,0.14624083,2.086,4.016,10.187769,0.0213461,10.133,10.236,9.956778,0.01982403,9.914,10.002,9.835727,0.019965297,9.795,9.881,10.205029,0.01185798,10.18,10.249,41.1256,0.034617994,41.07,41.176,38.356766,0.034088608,38.316,38.441,30.552233,0.026904456,30.469,30.578,46.544567,0.26165855,46.27,47.304,2.1450334,0.015245715,2.127,2.189,69.262665,2.9552824,59.31,77.053,1620
100,100,0,90,1,164.39998,18.38389,146.21,191.81,87.52946,58.581406,0.0,167.45,5.4794903,3.833418,0.0,19.407,35.326504,0.11739357,35.156,35.52,0.5536334,0.033304133,0.503,0.613,2585.616,244.82945,2343.8,2955.0,2.345525,0.14933072,2.117,4.148,1.0206401,0.46065575,0.352,1.961,9.955942,0.019904645,9.913,10.001,9.835559,0.020152505,9.789,9.878,10.202671,0.012393821,10.174,10.243,41.134636,0.037870746,41.047,41.176,38.352173,0.02927325,38.316,38.418,30.558834,0.009892715,30.527,30.578,46.5268,0.118970186,46.365,46.817,2.1440332,0.009396752,2.129,2.164,69.249344,2.9399908,59.425,77.053,1621
100,100,0,90,1,164.4008,18.371927,146.2,191.76,87.55509,58.58025,0.0,167.25,5.477097,3.8308582,0.0,19.533,35.32067,0.11325599,35.078,35.516,0.5568,0.027651884,0.518,0.607,2584.658,244.05597,2342.0,2955.6,2.345321,0.14374946,2.109,4.039,0.54438716,0.42468086,0.066,1.352,9.957328,0.020647263,9.91,10.002,9.838558,0.020748338,9.787,9.883,10.202676,0.01389266,10.169,10.259,41.118404,0.034796145,41.059,41.168,38.36017,0.03185581,38.32,38.445,30.56787,0.029209211,30.547,30.645,46.436535,0.23191147,45.868,46.817,2.141733,0.013271358,2.114,2.169,69.290886,2.9672625,59.5,77.24,1622
100,100,0,90,1,164.36674,18.38422,146.19,191.73,87.5337,58.565033,0.0,167.3,5.4769497,3.8309875,0.0,19.436,35.316765,0.11043262,35.148,35.504,0.5578,0.026651325,0.518,0.602,2584.7756,245.45795,2341.0,2955.0,2.351891,0.14799288,2.078,4.039,1.3767527,0.5665217,0.573,2.901,9.959634,0.020164557,9.918,10.009,9.84062,0.020245546,9.797,9.887,10.203684,0.011771745,10.176,10.236,41.112537,0.0382155,41.059,41.164,38.354862,0.03196521,38.316,38.457,30.561298,0.008058518,30.539,30.574,46.543564,0.11290098,46.378,46.866,2.1441,0.009206334,2.127,2.168,69.30203,2.9138422,59.718,77.043,1623
100,100,0,90,1,164.35928,18.378544,146.26,191.75,87.47382,58.615143,0.0,167.36,5.4998827,3.8489854,0.0,19.076,35.320602,0.103977494,35.148,35.504,0.5619667,0.02813122,0.515,0.608,2585.8127,243.06192,2344.0,2953.4,2.3297093,0.14932401,2.086,4.156,0.157594,0.028892944,0.096,0.237,9.962392,0.020214345,9.917,10.009,9.842128,0.020124238,9.794,9.885,10.201118,0.0125314165,10.169,10.244,41.118572,0.032584887,41.055,41.164,38.3681,0.030504975,38.332,38.445,30.543264,0.035103526,30.457,30.578,46.66503,0.2660068,46.365,47.327,2.1516,0.015861046,2.134,2.191,69.25561,2.9702113,59.649,77.351,1624
100,100,0,90,1,164.38385,18.362324,146.31,191.78,87.52042,58.599327,0.0,167.34,5.468391,3.8210835,0.0,19.068,35.3264,0.118974164,35.094,35.516,0.55563337,0.03478455,0.505,0.621,2585.932,244.53549,2345.0,2953.4,2.3513553,0.14035718,2.078,3.937,1.253517,0.33297986,0.723,2.364,9.96019,0.020518113,9.915,10.007,9.840563,0.020546125,9.792,9.884,10.199103,0.013216492,10.159,10.239,41.11704,0.032800198,41.066,41.164,38.366074,0.02972421,38.324,38.445,30.563467,0.00920742,30.551,30.594,46.55454,0.11766921,46.358,46.866,2.1455,0.00853913,2.129,2.17,69.306496,2.9176679,59.486,76.874,1625
100,100,0,90,1,164.40088,18.379711,146.3,191.81,87.536316,58.587254,0.0,167.32,5.4712553,3.8461087,0.0,19.544,35.312904,0.108973406,35.121,35.504,0.5561667,0.033198476,0.507,0.618,2586.0117,243.844,2344.0,2952.0,2.3486233,0.14400375,2.086,4.055,1.4665406,0.26618868,1.049,1.991,9.961511,0.019824605,9.922,10.004,9.842311,0.019873241,9.8,9.884,10.199263,0.0126375165,10.163,10.234,41.09691,0.030248122,41.055,41.148,38.3653,0.028637078,38.332,38.441,30.560099,0.011986862,30.523,30.594,46.57333,0.103916064,46.354,46.857,2.1470332,0.007485463,2.137,2.169,69.30627,2.923741,59.343,77.014,1626
100,100,0,90,1,164.39851,18.368172,146.27,191.81,87.50568,58.609386,0.0,167.23,5.482241,3.8252559,0.0,19.103,35.307602,0.11762394,35.094,35.5,0.55256665,0.02482563,0.516,0.611,2583.6804,244.22191,2342.0,2951.8,2.3422537,0.1407092,2.102,3.914,1.8100308,0.2493264,1.41,2.658,9.959471,0.020249423,9.917,10.005,9.839102,0.020377122,9.797,9.883,10.202029,0.012349037,10.169,10.241,41.111935,0.030407328,41.059,41.152,38.357998,0.028169813,38.332,38.441,30.536098,0.0400221,30.461,30.578,46.664867,0.25794584,46.365,47.141,2.1498668,0.01172386,2.128,2.173,69.308304,2.988636,59.501,77.249,1627
